Fecha,Semana,Provincia,Distrito,Min,Max
2021-10-23,42,LIMA,SANTA MARIA DEL MAR,10 %,10 %
2021-10-31,43,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2021-11-01,44,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2021-11-08,45,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2021-11-15,46,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2021-11-22,47,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2021-11-30,48,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2021-12-01,48,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2021-12-08,49,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2021-12-16,50,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2021-12-23,51,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2021-12-31,52,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-01-01,52,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2022-01-08,1,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2022-01-16,2,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2022-01-23,3,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2022-01-31,5,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2022-02-01,5,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-02-07,6,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-02-14,7,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2022-02-21,8,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2022-02-28,9,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-03-01,9,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-03-08,10,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-03-16,11,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2022-03-23,12,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2022-03-31,13,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-04-01,13,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-04-08,14,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-04-15,15,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-04-22,16,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2022-04-30,17,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2022-05-01,17,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-05-08,18,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-05-16,20,LIMA,SANTA MARIA DEL MAR,10 %,10 %
2022-05-23,21,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-05-31,22,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2022-06-01,22,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2022-06-08,23,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2022-06-15,24,LIMA,SANTA MARIA DEL MAR,0 %,0 %
2022-06-22,25,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-06-30,26,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-07-01,26,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2022-07-08,27,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-07-16,28,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-07-23,29,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-07-31,30,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-08-01,31,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2022-08-08,32,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2022-08-16,33,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-08-23,34,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2022-08-31,35,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-09-01,35,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2022-09-08,36,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-09-15,37,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-09-22,38,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2022-09-30,39,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2022-10-01,39,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-10-08,40,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2022-10-16,41,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-10-23,42,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-10-31,44,LIMA,SANTA MARIA DEL MAR,0 %,0 %
2022-11-01,44,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2022-11-08,45,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2022-11-15,46,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-11-22,47,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2022-11-30,48,LIMA,SANTA MARIA DEL MAR,0 %,0 %
2022-12-01,48,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2022-12-08,49,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2022-12-16,50,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2022-12-23,51,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2022-12-31,52,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2023-01-01,52,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2023-01-08,1,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-01-16,3,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-01-23,4,LIMA,SANTA MARIA DEL MAR,10 %,10 %
2023-01-31,5,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2023-02-01,5,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2023-02-07,6,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2023-02-14,7,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2023-02-21,8,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-02-28,9,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-03-01,9,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2023-03-08,10,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-03-16,11,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-03-23,12,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2023-03-31,13,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-04-01,13,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-04-08,14,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2023-04-15,15,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2023-04-22,16,LIMA,SANTA MARIA DEL MAR,10 %,10 %
2023-04-30,17,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2023-05-01,18,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2023-05-08,19,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2023-05-16,20,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2023-05-23,21,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-05-31,22,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-06-01,22,LIMA,SANTA MARIA DEL MAR,10 %,10 %
2023-06-08,23,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2023-06-15,24,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2023-06-22,25,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-06-30,26,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2023-07-01,26,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2023-07-08,27,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-07-16,28,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2023-07-23,29,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-07-31,31,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2023-08-01,31,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2023-08-08,32,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-08-16,33,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-08-23,34,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2023-08-31,35,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2023-09-01,35,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-09-08,36,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2023-09-15,37,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2023-09-22,38,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2023-09-30,39,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-10-01,39,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2023-10-08,40,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2023-10-16,42,LIMA,SANTA MARIA DEL MAR,20 %,20 %
2023-10-23,43,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2023-10-31,44,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-11-01,44,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2023-11-08,45,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2023-11-15,46,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2023-11-22,47,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2023-11-30,48,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2023-12-01,48,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2023-12-08,49,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2023-12-16,50,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2023-12-23,51,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2023-12-31,52,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2024-01-01,1,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2024-01-08,2,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2024-01-16,3,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2024-01-23,4,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2024-01-31,5,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2024-02-01,5,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2024-02-08,6,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2024-02-15,7,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2024-02-22,8,LIMA,SANTA MARIA DEL MAR,40 %,40 %
2024-02-29,9,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2024-03-01,9,LIMA,SANTA MARIA DEL MAR,100 %,100 %
2024-03-08,10,LIMA,SANTA MARIA DEL MAR,90 %,90 %
2024-03-16,11,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2024-03-23,12,LIMA,SANTA MARIA DEL MAR,80 %,80 %
2024-03-31,13,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2024-04-01,14,LIMA,SANTA MARIA DEL MAR,50 %,50 %
2024-04-08,15,LIMA,SANTA MARIA DEL MAR,70 %,70 %
2024-04-15,16,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2024-04-22,17,LIMA,SANTA MARIA DEL MAR,60 %,60 %
2024-04-30,18,LIMA,SANTA MARIA DEL MAR,30 %,30 %
2020-01-01,1,LIMA,SAN LUIS,60 %,60 %
2020-01-08,2,LIMA,SAN LUIS,50 %,50 %
2020-01-16,3,LIMA,SAN LUIS,80 %,80 %
2020-01-23,4,LIMA,SAN LUIS,90 %,90 %
2020-01-31,5,LIMA,SAN LUIS,100 %,100 %
2020-02-01,5,LIMA,SAN LUIS,100 %,100 %
2020-02-08,6,LIMA,SAN LUIS,100 %,100 %
2020-02-15,7,LIMA,SAN LUIS,80 %,80 %
2020-02-22,8,LIMA,SAN LUIS,100 %,100 %
2020-02-29,9,LIMA,SAN LUIS,100 %,100 %
2020-03-01,9,LIMA,SAN LUIS,100 %,100 %
2020-03-08,10,LIMA,SAN LUIS,40 %,40 %
2020-03-16,12,LIMA,SAN LUIS,100 %,100 %
2020-03-23,13,LIMA,SAN LUIS,60 %,60 %
2020-03-31,14,LIMA,SAN LUIS,100 %,100 %
2020-04-01,14,LIMA,SAN LUIS,100 %,100 %
2020-04-08,15,LIMA,SAN LUIS,100 %,100 %
2020-04-15,16,LIMA,SAN LUIS,30 %,30 %
2020-04-22,17,LIMA,SAN LUIS,10 %,10 %
2020-04-30,18,LIMA,SAN LUIS,20 %,20 %
2020-05-01,18,LIMA,SAN LUIS,10 %,10 %
2020-05-08,19,LIMA,SAN LUIS,30 %,30 %
2020-05-16,20,LIMA,SAN LUIS,60 %,60 %
2020-05-23,21,LIMA,SAN LUIS,90 %,90 %
2020-05-31,22,LIMA,SAN LUIS,60 %,60 %
2020-06-01,23,LIMA,SAN LUIS,70 %,70 %
2020-06-08,24,LIMA,SAN LUIS,100 %,100 %
2020-06-15,25,LIMA,SAN LUIS,100 %,100 %
2020-06-22,26,LIMA,SAN LUIS,60 %,60 %
2020-06-30,27,LIMA,SAN LUIS,50 %,50 %
2020-07-01,27,LIMA,SAN LUIS,70 %,70 %
2020-07-08,28,LIMA,SAN LUIS,90 %,90 %
2020-07-16,29,LIMA,SAN LUIS,70 %,70 %
2020-07-23,30,LIMA,SAN LUIS,10 %,10 %
2020-07-31,31,LIMA,SAN LUIS,80 %,80 %
2020-08-01,31,LIMA,SAN LUIS,50 %,50 %
2020-08-08,32,LIMA,SAN LUIS,60 %,60 %
2020-08-16,33,LIMA,SAN LUIS,100 %,100 %
2020-08-23,34,LIMA,SAN LUIS,70 %,70 %
2020-08-31,36,LIMA,SAN LUIS,80 %,80 %
2020-09-01,36,LIMA,SAN LUIS,80 %,80 %
2020-09-08,37,LIMA,SAN LUIS,30 %,30 %
2020-09-15,38,LIMA,SAN LUIS,90 %,90 %
2020-09-22,39,LIMA,SAN LUIS,100 %,100 %
2020-09-30,40,LIMA,SAN LUIS,30 %,30 %
2020-10-01,40,LIMA,SAN LUIS,80 %,80 %
2020-10-08,41,LIMA,SAN LUIS,100 %,100 %
2020-10-16,42,LIMA,SAN LUIS,70 %,70 %
2020-10-23,43,LIMA,SAN LUIS,40 %,40 %
2020-10-31,44,LIMA,SAN LUIS,100 %,100 %
2020-11-01,44,LIMA,SAN LUIS,80 %,80 %
2020-11-08,45,LIMA,SAN LUIS,70 %,70 %
2020-11-15,46,LIMA,SAN LUIS,10 %,10 %
2020-11-22,47,LIMA,SAN LUIS,20 %,20 %
2020-11-30,49,LIMA,SAN LUIS,60 %,60 %
2020-12-01,49,LIMA,SAN LUIS,80 %,80 %
2020-12-08,50,LIMA,SAN LUIS,50 %,50 %
2020-12-16,51,LIMA,SAN LUIS,70 %,70 %
2020-12-23,52,LIMA,SAN LUIS,80 %,80 %
2020-12-31,53,LIMA,SAN LUIS,20 %,20 %
2021-01-01,53,LIMA,SAN LUIS,90 %,90 %
2021-01-08,1,LIMA,SAN LUIS,70 %,70 %
2021-01-16,2,LIMA,SAN LUIS,30 %,30 %
2021-01-23,3,LIMA,SAN LUIS,30 %,30 %
2021-01-31,4,LIMA,SAN LUIS,60 %,60 %
2021-02-01,5,LIMA,SAN LUIS,80 %,80 %
2021-02-07,5,LIMA,SAN LUIS,60 %,60 %
2021-02-14,6,LIMA,SAN LUIS,30 %,30 %
2021-02-21,7,LIMA,SAN LUIS,10 %,10 %
2021-02-28,8,LIMA,SAN LUIS,20 %,20 %
2021-03-01,9,LIMA,SAN LUIS,50 %,50 %
2021-03-08,10,LIMA,SAN LUIS,0 %,0 %
2021-03-16,11,LIMA,SAN LUIS,50 %,50 %
2021-03-23,12,LIMA,SAN LUIS,50 %,50 %
2021-03-31,13,LIMA,SAN LUIS,10 %,10 %
2021-04-01,13,LIMA,SAN LUIS,0 %,0 %
2021-04-08,14,LIMA,SAN LUIS,80 %,80 %
2021-04-15,15,LIMA,SAN LUIS,70 %,70 %
2021-04-22,16,LIMA,SAN LUIS,40 %,40 %
2021-04-30,17,LIMA,SAN LUIS,80 %,80 %
2021-05-01,17,LIMA,SAN LUIS,20 %,20 %
2021-05-08,18,LIMA,SAN LUIS,20 %,20 %
2021-05-16,19,LIMA,SAN LUIS,30 %,30 %
2021-05-23,20,LIMA,SAN LUIS,70 %,70 %
2021-05-31,22,LIMA,SAN LUIS,100 %,100 %
2021-06-01,22,LIMA,SAN LUIS,100 %,100 %
2021-06-08,23,LIMA,SAN LUIS,50 %,50 %
2021-06-15,24,LIMA,SAN LUIS,50 %,50 %
2021-06-22,25,LIMA,SAN LUIS,10 %,10 %
2021-06-30,26,LIMA,SAN LUIS,80 %,80 %
2021-07-01,26,LIMA,SAN LUIS,100 %,100 %
2021-07-08,27,LIMA,SAN LUIS,50 %,50 %
2021-07-16,28,LIMA,SAN LUIS,100 %,100 %
2021-07-23,29,LIMA,SAN LUIS,80 %,80 %
2021-07-31,30,LIMA,SAN LUIS,80 %,80 %
2021-08-01,30,LIMA,SAN LUIS,90 %,90 %
2021-08-08,31,LIMA,SAN LUIS,90 %,90 %
2021-08-16,33,LIMA,SAN LUIS,80 %,80 %
2021-08-23,34,LIMA,SAN LUIS,70 %,70 %
2021-08-31,35,LIMA,SAN LUIS,60 %,60 %
2021-09-01,35,LIMA,SAN LUIS,80 %,80 %
2021-09-08,36,LIMA,SAN LUIS,100 %,100 %
2021-09-15,37,LIMA,SAN LUIS,90 %,90 %
2021-09-22,38,LIMA,SAN LUIS,60 %,60 %
2021-09-30,39,LIMA,SAN LUIS,20 %,20 %
2021-10-01,39,LIMA,SAN LUIS,10 %,10 %
2021-10-08,40,LIMA,SAN LUIS,80 %,80 %
2021-10-16,41,LIMA,SAN LUIS,50 %,50 %
2021-10-23,42,LIMA,SAN LUIS,20 %,20 %
2021-10-31,43,LIMA,SAN LUIS,90 %,90 %
2021-11-01,44,LIMA,SAN LUIS,80 %,80 %
2021-11-08,45,LIMA,SAN LUIS,20 %,20 %
2021-11-15,46,LIMA,SAN LUIS,70 %,70 %
2021-11-22,47,LIMA,SAN LUIS,100 %,100 %
2021-11-30,48,LIMA,SAN LUIS,90 %,90 %
2021-12-01,48,LIMA,SAN LUIS,80 %,80 %
2021-12-08,49,LIMA,SAN LUIS,100 %,100 %
2021-12-16,50,LIMA,SAN LUIS,90 %,90 %
2021-12-23,51,LIMA,SAN LUIS,0 %,0 %
2021-12-31,52,LIMA,SAN LUIS,40 %,40 %
2022-01-01,52,LIMA,SAN LUIS,50 %,50 %
2022-01-08,1,LIMA,SAN LUIS,0 %,0 %
2022-01-16,2,LIMA,SAN LUIS,40 %,40 %
2022-01-23,3,LIMA,SAN LUIS,30 %,30 %
2022-01-31,5,LIMA,SAN LUIS,50 %,50 %
2022-02-01,5,LIMA,SAN LUIS,60 %,60 %
2022-02-07,6,LIMA,SAN LUIS,50 %,50 %
2022-02-14,7,LIMA,SAN LUIS,40 %,40 %
2022-02-21,8,LIMA,SAN LUIS,100 %,100 %
2022-02-28,9,LIMA,SAN LUIS,50 %,50 %
2022-03-01,9,LIMA,SAN LUIS,60 %,60 %
2022-03-08,10,LIMA,SAN LUIS,30 %,30 %
2022-03-16,11,LIMA,SAN LUIS,70 %,70 %
2022-03-23,12,LIMA,SAN LUIS,70 %,70 %
2022-03-31,13,LIMA,SAN LUIS,50 %,50 %
2022-04-01,13,LIMA,SAN LUIS,20 %,20 %
2022-04-08,14,LIMA,SAN LUIS,30 %,30 %
2022-04-15,15,LIMA,SAN LUIS,0 %,0 %
2022-04-22,16,LIMA,SAN LUIS,40 %,40 %
2022-04-30,17,LIMA,SAN LUIS,50 %,50 %
2022-05-01,17,LIMA,SAN LUIS,30 %,30 %
2022-05-08,18,LIMA,SAN LUIS,10 %,10 %
2022-05-16,20,LIMA,SAN LUIS,20 %,20 %
2022-05-23,21,LIMA,SAN LUIS,50 %,50 %
2022-05-31,22,LIMA,SAN LUIS,40 %,40 %
2022-06-01,22,LIMA,SAN LUIS,50 %,50 %
2022-06-08,23,LIMA,SAN LUIS,90 %,90 %
2022-06-15,24,LIMA,SAN LUIS,20 %,20 %
2022-06-22,25,LIMA,SAN LUIS,80 %,80 %
2022-06-30,26,LIMA,SAN LUIS,60 %,60 %
2022-07-01,26,LIMA,SAN LUIS,80 %,80 %
2022-07-08,27,LIMA,SAN LUIS,30 %,30 %
2022-07-16,28,LIMA,SAN LUIS,90 %,90 %
2022-07-23,29,LIMA,SAN LUIS,10 %,10 %
2022-07-31,30,LIMA,SAN LUIS,60 %,60 %
2022-08-01,31,LIMA,SAN LUIS,20 %,20 %
2022-08-08,32,LIMA,SAN LUIS,80 %,80 %
2022-08-16,33,LIMA,SAN LUIS,90 %,90 %
2022-08-23,34,LIMA,SAN LUIS,40 %,40 %
2022-08-31,35,LIMA,SAN LUIS,80 %,80 %
2022-09-01,35,LIMA,SAN LUIS,80 %,80 %
2022-09-08,36,LIMA,SAN LUIS,60 %,60 %
2022-09-15,37,LIMA,SAN LUIS,20 %,20 %
2022-09-22,38,LIMA,SAN LUIS,100 %,100 %
2022-09-30,39,LIMA,SAN LUIS,60 %,60 %
2022-10-01,39,LIMA,SAN LUIS,40 %,40 %
2022-10-08,40,LIMA,SAN LUIS,20 %,20 %
2022-10-16,41,LIMA,SAN LUIS,40 %,40 %
2022-10-23,42,LIMA,SAN LUIS,70 %,70 %
2022-10-31,44,LIMA,SAN LUIS,0 %,0 %
2022-11-01,44,LIMA,SAN LUIS,60 %,60 %
2022-11-08,45,LIMA,SAN LUIS,20 %,20 %
2022-11-15,46,LIMA,SAN LUIS,40 %,40 %
2022-11-22,47,LIMA,SAN LUIS,10 %,10 %
2022-11-30,48,LIMA,SAN LUIS,10 %,10 %
2022-12-01,48,LIMA,SAN LUIS,70 %,70 %
2022-12-08,49,LIMA,SAN LUIS,100 %,100 %
2022-12-16,50,LIMA,SAN LUIS,90 %,90 %
2022-12-23,51,LIMA,SAN LUIS,100 %,100 %
2022-12-31,52,LIMA,SAN LUIS,50 %,50 %
2023-01-01,52,LIMA,SAN LUIS,80 %,80 %
2023-01-08,1,LIMA,SAN LUIS,30 %,30 %
2023-01-16,3,LIMA,SAN LUIS,60 %,60 %
2023-01-23,4,LIMA,SAN LUIS,0 %,0 %
2023-01-31,5,LIMA,SAN LUIS,60 %,60 %
2023-02-01,5,LIMA,SAN LUIS,100 %,100 %
2023-02-07,6,LIMA,SAN LUIS,100 %,100 %
2023-02-14,7,LIMA,SAN LUIS,80 %,80 %
2023-02-21,8,LIMA,SAN LUIS,60 %,60 %
2023-02-28,9,LIMA,SAN LUIS,40 %,40 %
2023-03-01,9,LIMA,SAN LUIS,60 %,60 %
2023-03-08,10,LIMA,SAN LUIS,60 %,60 %
2023-03-16,11,LIMA,SAN LUIS,90 %,90 %
2023-03-23,12,LIMA,SAN LUIS,60 %,60 %
2023-03-31,13,LIMA,SAN LUIS,60 %,60 %
2023-04-01,13,LIMA,SAN LUIS,70 %,70 %
2023-04-08,14,LIMA,SAN LUIS,20 %,20 %
2023-04-15,15,LIMA,SAN LUIS,90 %,90 %
2023-04-22,16,LIMA,SAN LUIS,30 %,30 %
2023-04-30,17,LIMA,SAN LUIS,30 %,30 %
2023-05-01,18,LIMA,SAN LUIS,30 %,30 %
2023-05-08,19,LIMA,SAN LUIS,100 %,100 %
2023-05-16,20,LIMA,SAN LUIS,30 %,30 %
2023-05-23,21,LIMA,SAN LUIS,100 %,100 %
2023-05-31,22,LIMA,SAN LUIS,60 %,60 %
2023-06-01,22,LIMA,SAN LUIS,50 %,50 %
2023-06-08,23,LIMA,SAN LUIS,50 %,50 %
2023-06-15,24,LIMA,SAN LUIS,30 %,30 %
2023-06-22,25,LIMA,SAN LUIS,40 %,40 %
2023-06-30,26,LIMA,SAN LUIS,70 %,70 %
2023-07-01,26,LIMA,SAN LUIS,80 %,80 %
2023-07-08,27,LIMA,SAN LUIS,50 %,50 %
2023-07-16,28,LIMA,SAN LUIS,60 %,60 %
2023-07-23,29,LIMA,SAN LUIS,70 %,70 %
2023-07-31,31,LIMA,SAN LUIS,20 %,20 %
2023-08-01,31,LIMA,SAN LUIS,20 %,20 %
2023-08-08,32,LIMA,SAN LUIS,40 %,40 %
2023-08-16,33,LIMA,SAN LUIS,70 %,70 %
2023-08-23,34,LIMA,SAN LUIS,70 %,70 %
2023-08-31,35,LIMA,SAN LUIS,100 %,100 %
2023-09-01,35,LIMA,SAN LUIS,70 %,70 %
2023-09-08,36,LIMA,SAN LUIS,70 %,70 %
2023-09-15,37,LIMA,SAN LUIS,80 %,80 %
2023-09-22,38,LIMA,SAN LUIS,70 %,70 %
2023-09-30,39,LIMA,SAN LUIS,70 %,70 %
2023-10-01,39,LIMA,SAN LUIS,40 %,40 %
2023-10-08,40,LIMA,SAN LUIS,90 %,90 %
2023-10-16,42,LIMA,SAN LUIS,20 %,20 %
2023-10-23,43,LIMA,SAN LUIS,50 %,50 %
2023-10-31,44,LIMA,SAN LUIS,20 %,20 %
2023-11-01,44,LIMA,SAN LUIS,90 %,90 %
2023-11-08,45,LIMA,SAN LUIS,30 %,30 %
2023-11-15,46,LIMA,SAN LUIS,30 %,30 %
2023-11-22,47,LIMA,SAN LUIS,20 %,20 %
2023-11-30,48,LIMA,SAN LUIS,40 %,40 %
2023-12-01,48,LIMA,SAN LUIS,20 %,20 %
2023-12-08,49,LIMA,SAN LUIS,70 %,70 %
2023-12-16,50,LIMA,SAN LUIS,40 %,40 %
2023-12-23,51,LIMA,SAN LUIS,100 %,100 %
2023-12-31,52,LIMA,SAN LUIS,100 %,100 %
2024-01-01,1,LIMA,SAN LUIS,90 %,90 %
2024-01-08,2,LIMA,SAN LUIS,100 %,100 %
2024-01-16,3,LIMA,SAN LUIS,90 %,90 %
2024-01-23,4,LIMA,SAN LUIS,100 %,100 %
2024-01-31,5,LIMA,SAN LUIS,100 %,100 %
2024-02-01,5,LIMA,SAN LUIS,90 %,90 %
2024-02-08,6,LIMA,SAN LUIS,60 %,60 %
2024-02-15,7,LIMA,SAN LUIS,50 %,50 %
2024-02-22,8,LIMA,SAN LUIS,30 %,30 %
2024-02-29,9,LIMA,SAN LUIS,70 %,70 %
2024-03-01,9,LIMA,SAN LUIS,90 %,90 %
2024-03-08,10,LIMA,SAN LUIS,50 %,50 %
2024-03-16,11,LIMA,SAN LUIS,60 %,60 %
2024-03-23,12,LIMA,SAN LUIS,50 %,50 %
2024-03-31,13,LIMA,SAN LUIS,40 %,40 %
2024-04-01,14,LIMA,SAN LUIS,50 %,50 %
2024-04-08,15,LIMA,SAN LUIS,70 %,70 %
2024-04-15,16,LIMA,SAN LUIS,40 %,40 %
2024-04-22,17,LIMA,SAN LUIS,50 %,50 %
2024-04-30,18,LIMA,SAN LUIS,30 %,30 %
2020-01-01,1,CANTA,HUAMANTANGA,100 %,100 %
2020-01-08,2,CANTA,HUAMANTANGA,80 %,80 %
2020-01-16,3,CANTA,HUAMANTANGA,100 %,100 %
2020-01-23,4,CANTA,HUAMANTANGA,100 %,100 %
2020-01-31,5,CANTA,HUAMANTANGA,100 %,100 %
2020-02-01,5,CANTA,HUAMANTANGA,100 %,100 %
2020-02-08,6,CANTA,HUAMANTANGA,100 %,100 %
2020-02-15,7,CANTA,HUAMANTANGA,100 %,100 %
2020-02-22,8,CANTA,HUAMANTANGA,100 %,100 %
2020-02-29,9,CANTA,HUAMANTANGA,100 %,100 %
2020-03-01,9,CANTA,HUAMANTANGA,100 %,100 %
2020-03-08,10,CANTA,HUAMANTANGA,100 %,100 %
2020-03-16,12,CANTA,HUAMANTANGA,100 %,100 %
2020-03-23,13,CANTA,HUAMANTANGA,100 %,100 %
2020-03-31,14,CANTA,HUAMANTANGA,100 %,100 %
2020-04-01,14,CANTA,HUAMANTANGA,100 %,100 %
2020-04-08,15,CANTA,HUAMANTANGA,100 %,100 %
